root[root]|[127.0.0.1],|1331050918|INSERT|0.051003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(4,11,46,13)|1|calls;
root[root]|[127.0.0.1],|1331050918|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(7,8,26,26)|0|calls;
root[root]|[127.0.0.1],|1331050919|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(3,3,10,1)|1|calls;
root[root]|[127.0.0.1],|1331050919|INSERT|0.068004|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,15,11,28)|0|calls;
root[root]|[127.0.0.1],|1331050920|delete|0.0020|0.0|0|1|delete from gprs where customer_id =6|1|gprs;
root[root]|[127.0.0.1],|1331050920|INSERT|0.0030|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(6,10,30)|0|sms;
root[root]|[127.0.0.1],|1331050921|INSERT|0.054003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(6,6,13,22)|1|calls;
root[root]|[127.0.0.1],|1331050922|delete|0.0030|0.0|0|7|delete from calls where customer_id =5|1|calls;
root[root]|[127.0.0.1],|1331050922|INSERT|0.0020|0.0010|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(5,14,37)|0|sms;
root[root]|[127.0.0.1],|1331050923|delete|0.0020|0.0|0|5|delete from sms where customer_id =6|1|sms;
root[root]|[127.0.0.1],|1331050923|delete|0.0020|0.0|0|5|delete from calls where customer_id =6|0|calls;
root[root]|[127.0.0.1],|1331050924|delete|0.0020|0.0|0|4|delete from sms where customer_id =5|1|sms;
root[root]|[127.0.0.1],|1331050924|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(3,4,32,1)|0|calls;
root[root]|[127.0.0.1],|1331050925|INSERT|0.097005|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,22,31,30)|1|calls;
root[root]|[127.0.0.1],|1331050926|update|0.0030|0.0010|0|1|update customer set gsm_no =176471397 where id ='6'|1|customer;
root[root]|[127.0.0.1],|1331050926|INSERT|0.0020|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(6,14,11,16)|0|gprs;
root[root]|[127.0.0.1],|1331050927|delete|0.104006|0.0|0|3|delete from sms where customer_id =2|1|sms;
root[root]|[127.0.0.1],|1331050927|INSERT|0.054003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(4,9,12)|0|sms;
root[root]|[127.0.0.1],|1331050928|INSERT|0.047003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(5,18,35)|1|sms;
root[root]|[127.0.0.1],|1331050928|delete|0.113007|0.0|0|4|delete from sms where customer_id =3|0|sms;
root[root]|[127.0.0.1],|1331050928|delete|0.0020|0.0|0|6|delete from calls where customer_id =3|0|calls;
root[root]|[127.0.0.1],|1331050929|update|0.002001|0.0|0|1|update customer set gsm_no =176876241 where id ='4'|1|customer;
root[root]|[127.0.0.1],|1331050930|delete|0.0030|0.0|0|1|delete from gprs where customer_id =6|1|gprs;
root[root]|[127.0.0.1],|1331050931|INSERT|0.0030|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(6,5,13,19)|1|gprs;
root[root]|[127.0.0.1],|1331050931|INSERT|0.052003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(4,12,2,15)|0|calls;
root[root]|[127.0.0.1],|1331050932|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,22,56,27)|1|calls;
root[root]|[127.0.0.1],|1331050932|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(6,13,11,21)|0|calls;
root[root]|[127.0.0.1],|1331050933|INSERT|0.0040|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,22,44,24)|1|calls;
root[root]|[127.0.0.1],|1331050933|update|0.050002|0.0|0|1|update customer set gsm_no =176506955 where id ='5'|0|customer;
root[root]|[127.0.0.1],|1331050934|update|0.049003|0.0|0|1|update customer set gsm_no =176857225 where id ='4'|1|customer;
root[root]|[127.0.0.1],|1331050934|INSERT|0.003001|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(3,21,39,17)|0|calls;
root[root]|[127.0.0.1],|1331050935|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176175676)|1|customer;
root[root]|[127.0.0.1],|1331050935|INSERT|0.0020|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(8,19,28,13)|0|gprs;
root[root]|[127.0.0.1],|1331050936|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176134006)|1|customer;
root[root]|[127.0.0.1],|1331050937|delete|0.049003|0.0|0|9|delete from calls where customer_id =7|1|calls;
root[root]|[127.0.0.1],|1331050938|INSERT|0.053003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(8,23,27,1)|1|calls;
root[root]|[127.0.0.1],|1331050938|delete|0.0020|0.0|0|3|delete from sms where customer_id =4|0|sms;
root[root]|[127.0.0.1],|1331050938|delete|0.0020|0.0|0|9|delete from calls where customer_id =4|0|calls;
root[root]|[127.0.0.1],|1331050940|SELECT|0.0010|0.0|1|1|SELECT * FROM sms|2|sms;
root[root]|[127.0.0.1],|1331050941|INSERT|0.054003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(3,20,55)|1|sms;
root[root]|[127.0.0.1],|1331050941|SELECT|0.0010|0.0|9|9|SELECT id FROM customer|0|customer;
root[root]|[127.0.0.1],|1331050941|delete|0.0020|0.0|0|2|delete from sms where customer_id =5|0|sms;
root[root]|[127.0.0.1],|1331050941|delete|0.0010|0.0|0|6|delete from calls where customer_id =5|0|calls;
root[root]|[127.0.0.1],|1331050942|update|0.083005|0.0|0|1|update customer set gsm_no =176442288 where id ='6'|1|customer;
root[root]|[127.0.0.1],|1331050943|INSERT|0.047003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(3,15,30)|1|sms;
root[root]|[127.0.0.1],|1331050944|delete|0.0030|0.0|0|2|delete from sms where customer_id =3|1|sms;
root[root]|[127.0.0.1],|1331050944|delete|0.0010|0.0|0|3|delete from calls where customer_id =3|0|calls;
root[root]|[127.0.0.1],|1331050945|update|0.052003|0.0|0|1|update customer set gsm_no =176176521 where id ='3'|1|customer;
root[root]|[127.0.0.1],|1331050946|update|0.0020|0.0|0|1|update customer set gsm_no =176485064 where id ='3'|1|customer;
root[root]|[127.0.0.1],|1331050947|INSERT|0.0020|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(2,19,16,13)|1|gprs;
root[root]|[127.0.0.1],|1331050948|INSERT|0.050002|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176364405)|1|customer;
root[root]|[127.0.0.1],|1331050948|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(8,11,57,26)|0|calls;
root[root]|[127.0.0.1],|1331050949|INSERT|0.002001|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(3,2,20)|1|sms;
root[root]|[127.0.0.1],|1331050950|INSERT|0.073004|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(8,8,15)|1|sms;
root[root]|[127.0.0.1],|1331050951|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176550943)|1|customer;
root[root]|[127.0.0.1],|1331050951|INSERT|0.052003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(4,1,39,22)|0|calls;
root[root]|[127.0.0.1],|1331050952|INSERT|0.050003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,19,41,29)|1|calls;
root[root]|[127.0.0.1],|1331050952|INSERT|0.092006|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(8,4,26)|0|sms;
root[root]|[127.0.0.1],|1331050953|update|0.0020|0.0|0|1|update customer set gsm_no =176856252 where id ='11'|1|customer;
root[root]|[127.0.0.1],|1331050953|INSERT|0.054003|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(9,13,27,28)|0|gprs;
root[root]|[127.0.0.1],|1331050954|INSERT|0.044002|0.042002|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(6,18,54,2)|1|calls;
root[root]|[127.0.0.1],|1331050955|INSERT|0.055003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,16,43,17)|1|calls;
root[root]|[127.0.0.1],|1331050955|INSERT|0.049002|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(4,19,7,15)|0|calls;
root[root]|[127.0.0.1],|1331050956|INSERT|0.0030|0.0010|0|0|INSERT INTO customer (gsm_no) VALUES(176007263)|1|customer;
root[root]|[127.0.0.1],|1331050956|update|0.0030|0.0|0|1|update customer set gsm_no =176284525 where id ='9'|0|customer;
root[root]|[127.0.0.1],|1331050957|INSERT|0.043002|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176775210)|1|customer;
root[root]|[127.0.0.1],|1331050958|INSERT|0.049003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(6,13,14,14)|1|calls;
root[root]|[127.0.0.1],|1331050958|INSERT|0.169009|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(7,23,41,9)|0|gprs;
root[root]|[127.0.0.1],|1331050959|INSERT|0.048003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(7,4,26,19)|1|calls;
root[root]|[127.0.0.1],|1331050960|SELECT|0.0010|0.0|13|13|SELECT id FROM customer|1|customer;
root[root]|[127.0.0.1],|1331050961|update|0.0040|0.0|0|1|update customer set gsm_no =176394809 where id ='7'|1|customer;
root[root]|[127.0.0.1],|1331050961|delete|0.0010|0.0|0|10|delete from calls where customer_id =12|0|calls;
root[root]|[127.0.0.1],|1331050962|update|0.051003|0.0|0|1|update customer set gsm_no =176641837 where id ='8'|1|customer;
root[root]|[127.0.0.1],|1331050963|INSERT|0.046002|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(4,4,37,17)|1|gprs;
root[root]|[127.0.0.1],|1331050963|INSERT|0.050003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(13,13,51,6)|0|calls;
root[root]|[127.0.0.1],|1331050964|INSERT|0.050002|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(12,1,50,8)|1|calls;
root[root]|[127.0.0.1],|1331050965|INSERT|0.047003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(8,13,31,1)|1|calls;
root[root]|[127.0.0.1],|1331050966|delete|0.053003|0.0|0|6|delete from gprs where customer_id =6|1|gprs;
root[root]|[127.0.0.1],|1331050966|delete|0.0020|0.0|0|13|delete from calls where customer_id =6|0|calls;
root[root]|[127.0.0.1],|1331050966|INSERT|0.129008|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(12,18,33)|0|sms;
root[root]|[127.0.0.1],|1331050967|INSERT|0.055003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,5,13,7)|1|calls;
root[root]|[127.0.0.1],|1331050967|update|0.042003|0.0|0|1|update customer set gsm_no =176928198 where id ='7'|0|customer;
root[root]|[127.0.0.1],|1331050968|INSERT|0.019001|0.015001|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,19,35,16)|1|calls;
root[root]|[127.0.0.1],|1331050968|SELECT|0.0010|0.0|13|13|SELECT id FROM customer|0|customer;
root[root]|[127.0.0.1],|1331050969|update|0.0020|0.0|0|1|update customer set gsm_no =176254192 where id ='11'|1|customer;
root[root]|[127.0.0.1],|1331050970|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176783163)|1|customer;
root[root]|[127.0.0.1],|1331050971|INSERT|0.056003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,2,39,13)|1|calls;
root[root]|[127.0.0.1],|1331050972|INSERT|0.050002|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(14,0,35,23)|1|calls;
root[root]|[127.0.0.1],|1331050972|INSERT|0.0040|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176545047)|0|customer;
root[root]|[127.0.0.1],|1331050973|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176880921)|1|customer;
root[root]|[127.0.0.1],|1331050973|INSERT|0.042002|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,17,51,26)|0|calls;
root[root]|[127.0.0.1],|1331050974|INSERT|0.054003|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176386358)|1|customer;
root[root]|[127.0.0.1],|1331050974|INSERT|0.147009|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(3,12,24,7)|0|calls;
root[root]|[127.0.0.1],|1331050975|delete|0.0010|0.0|0|5|delete from gprs where customer_id =14|1|gprs;
root[root]|[127.0.0.1],|1331050975|delete|0.124007|0.0|0|16|delete from calls where customer_id =14|0|calls;
root[root]|[127.0.0.1],|1331050976|delete|0.0020|0.0|0|4|delete from sms where customer_id =5|1|sms;
root[root]|[127.0.0.1],|1331050976|delete|0.001001|0.0|0|5|delete from gprs where customer_id =5|0|gprs;
root[root]|[127.0.0.1],|1331050976|delete|0.048002|0.0|0|15|delete from calls where customer_id =5|0|calls;
root[root]|[127.0.0.1],|1331050976|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(2,18,25,19)|0|calls;
root[root]|[127.0.0.1],|1331050977|INSERT|0.064003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,2,49,10)|1|calls;
root[root]|[127.0.0.1],|1331050977|SELECT|0.0010|0.0|4|4|SELECT * FROM sms|0|sms;
root[root]|[127.0.0.1],|1331050978|update|0.074004|0.0|0|1|update customer set gsm_no =176394629 where id ='17'|1|customer;
root[root]|[127.0.0.1],|1331050978|INSERT|0.0020|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(4,15,12,14)|0|gprs;
root[root]|[127.0.0.1],|1331050979|INSERT|0.052003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(5,12,36,18)|1|calls;
root[root]|[127.0.0.1],|1331050979|INSERT|0.051003|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(11,12,11,24)|0|gprs;
root[root]|[127.0.0.1],|1331050980|delete|0.0080|0.0|0|4|delete from sms where customer_id =12|1|sms;
root[root]|[127.0.0.1],|1331050980|delete|0.0010|0.0|0|7|delete from gprs where customer_id =12|0|gprs;
root[root]|[127.0.0.1],|1331050980|delete|0.0020|0.0|0|16|delete from calls where customer_id =12|0|calls;
root[root]|[127.0.0.1],|1331050980|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(2,17,7,24)|0|calls;
root[root]|[127.0.0.1],|1331050982|INSERT|0.054003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(11,15,57,28)|2|calls;
root[root]|[127.0.0.1],|1331050982|INSERT|0.052003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(10,13,46)|0|sms;
root[root]|[127.0.0.1],|1331050983|INSERT|0.050003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(8,15,19)|1|sms;
root[root]|[127.0.0.1],|1331050984|delete|0.012001|0.009001|0|5|delete from sms where customer_id =10|1|sms;
root[root]|[127.0.0.1],|1331050985|delete|0.017001|0.0010|0|17|delete from calls where customer_id =13|1|calls;
root[root]|[127.0.0.1],|1331050985|SELECT|0.0010|0.0|16|16|SELECT * FROM calls|0|calls;
root[root]|[127.0.0.1],|1331050987|SELECT|0.0010|0.0|16|16|SELECT * FROM calls|2|calls;
root[root]|[127.0.0.1],|1331050987|update|0.048003|0.0|0|1|update customer set gsm_no =176772916 where id ='2'|0|customer;
root[root]|[127.0.0.1],|1331050987|SELECT|0.0010|0.0|17|17|SELECT id FROM customer|0|customer;
root[root]|[127.0.0.1],|1331050988|delete|0.0010|0.0|0|4|delete from sms where customer_id =7|1|sms;
root[root]|[127.0.0.1],|1331050988|delete|0.055003|0.0|0|7|delete from gprs where customer_id =7|0|gprs;
root[root]|[127.0.0.1],|1331050988|delete|0.0020|0.0|0|16|delete from calls where customer_id =7|0|calls;
root[root]|[127.0.0.1],|1331050989|INSERT|0.044002|0.0010|0|0|INSERT INTO customer (gsm_no) VALUES(176762255)|1|customer;
root[root]|[127.0.0.1],|1331050990|INSERT|0.0030|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(14,14,56,19)|1|calls;
root[root]|[127.0.0.1],|1331050990|SELECT|0.035002|0.034002|18|18|SELECT id FROM customer|0|customer;
root[root]|[127.0.0.1],|1331050990|INSERT|0.0030|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(11,17,51,14)|0|calls;
root[root]|[127.0.0.1],|1331050991|SELECT|0.0010|0.0|17|17|SELECT * FROM calls|1|calls;
root[root]|[127.0.0.1],|1331050991|delete|0.048003|0.0|0|4|delete from sms where customer_id =8|0|sms;
root[root]|[127.0.0.1],|1331050991|delete|0.0020|0.0|0|6|delete from gprs where customer_id =8|0|gprs;
root[root]|[127.0.0.1],|1331050991|delete|0.0020|0.0|0|17|delete from calls where customer_id =8|0|calls;
root[root]|[127.0.0.1],|1331050992|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(7,13,11,1)|1|calls;
root[root]|[127.0.0.1],|1331050992|INSERT|0.154008|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(10,23,46,11)|0|gprs;
root[root]|[127.0.0.1],|1331050993|INSERT|0.049003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(18,7,2,16)|1|calls;
root[root]|[127.0.0.1],|1331050993|update|0.047003|0.0|0|1|update customer set gsm_no =176840128 where id ='11'|0|customer;
root[root]|[127.0.0.1],|1331050994|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(7,2,17,22)|1|calls;
root[root]|[127.0.0.1],|1331050995|INSERT|0.052003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(13,18,25,7)|1|calls;
root[root]|[127.0.0.1],|1331050996|INSERT|0.002001|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(18,16,59)|1|sms;
root[root]|[127.0.0.1],|1331050997|INSERT|0.054003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(18,12,40)|1|sms;
root[root]|[127.0.0.1],|1331050997|INSERT|0.061004|0.0010|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(12,8,27,20)|0|calls;
root[root]|[127.0.0.1],|1331050998|INSERT|0.050003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(9,20,49)|1|sms;
root[root]|[127.0.0.1],|1331050998|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(6,13,29,1)|0|calls;
root[root]|[127.0.0.1],|1331050999|INSERT|0.051003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(8,6,45,14)|1|calls;
root[root]|[127.0.0.1],|1331050999|INSERT|0.053003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(3,0,57,17)|0|calls;
root[root]|[127.0.0.1],|1331051000|INSERT|0.002001|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(5,1,11,21)|1|gprs;
root[root]|[127.0.0.1],|1331051001|delete|0.049003|0.0|0|7|delete from gprs where customer_id =5|1|gprs;
root[root]|[127.0.0.1],|1331051001|delete|0.0040|0.0|0|22|delete from calls where customer_id =5|0|calls;
root[root]|[127.0.0.1],|1331051001|delete|0.052003|0.0|0|21|delete from calls where customer_id =8|0|calls;
root[root]|[127.0.0.1],|1331051002|INSERT|0.053003|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(9,19,30,21)|1|gprs;
root[root]|[127.0.0.1],|1331051003|INSERT|0.050003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(12,11,8,5)|1|calls;
root[root]|[127.0.0.1],|1331051003|INSERT|0.050003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(14,6,56,6)|0|calls;
root[root]|[127.0.0.1],|1331051004|delete|0.051003|0.0|0|4|delete from sms where customer_id =18|1|sms;
root[root]|[127.0.0.1],|1331051004|delete|0.0010|0.0|0|7|delete from gprs where customer_id =18|0|gprs;
root[root]|[127.0.0.1],|1331051004|delete|0.0030|0.0|0|22|delete from calls where customer_id =18|0|calls;
root[root]|[127.0.0.1],|1331051004|INSERT|0.0030|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(10,5,46,14)|0|calls;
root[root]|[127.0.0.1],|1331051005|INSERT|0.0020|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(9,14,59)|1|sms;
root[root]|[127.0.0.1],|1331051006|INSERT|0.0020|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(17,0,36)|1|sms;
root[root]|[127.0.0.1],|1331051007|SELECT|0.0010|0.0|22|22|SELECT * FROM calls|1|calls;
root[root]|[127.0.0.1],|1331051007|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(17,4,48,22)|0|calls;
root[root]|[127.0.0.1],|1331051008|INSERT|0.0030|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176472121)|1|customer;
root[root]|[127.0.0.1],|1331051008|INSERT|0.004001|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(2,13,16,9)|0|gprs;
root[root]|[127.0.0.1],|1331051009|INSERT|0.056004|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(6,11,16)|1|sms;
root[root]|[127.0.0.1],|1331051009|INSERT|0.050003|0.0010|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(9,9,27,25)|0|gprs;
root[root]|[127.0.0.1],|1331051010|INSERT|0.0020|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(9,19,4,4)|1|calls;
root[root]|[127.0.0.1],|1331051010|delete|0.0010|0.0|0|5|delete from sms where customer_id =7|0|sms;
root[root]|[127.0.0.1],|1331051010|delete|0.093006|0.0|0|24|delete from calls where customer_id =7|0|calls;
root[root]|[127.0.0.1],|1331051011|INSERT|0.052003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(16,9,46)|1|sms;
root[root]|[127.0.0.1],|1331051011|INSERT|0.0020|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(19,21,55,12)|0|gprs;
root[root]|[127.0.0.1],|1331051012|INSERT|0.0020|0.0|0|0|INSERT INTO customer (gsm_no) VALUES(176607188)|1|customer;
root[root]|[127.0.0.1],|1331051013|update|0.048003|0.0|0|1|update customer set gsm_no =176845186 where id ='16'|1|customer;
root[root]|[127.0.0.1],|1331051013|delete|0.0010|0.0|0|22|delete from calls where customer_id =18|0|calls;
root[root]|[127.0.0.1],|1331051014|INSERT|0.017001|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(18,5,45,21)|1|calls;
root[root]|[127.0.0.1],|1331051015|update|0.051003|0.0|0|1|update customer set gsm_no =176713579 where id ='3'|1|customer;
root[root]|[127.0.0.1],|1331051016|INSERT|0.045003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(20,11,50,21)|1|calls;
root[root]|[127.0.0.1],|1331051016|INSERT|0.002001|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(6,20,21)|0|sms;
root[root]|[127.0.0.1],|1331051017|INSERT|0.046003|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(8,7,55)|1|sms;
root[root]|[127.0.0.1],|1331051017|INSERT|0.050003|0.0|0|0|INSERT INTO gprs (customer_id, hour, minute, size) VALUES(2,18,17,29)|0|gprs;
root[root]|[127.0.0.1],|1331051018|INSERT|0.149008|0.0|0|0|INSERT INTO sms (customer_id, hour, minute) VALUES(8,17,42)|1|sms;
root[root]|[127.0.0.1],|1331051018|INSERT|0.051003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(10,16,1,21)|0|calls;
root[root]|[127.0.0.1],|1331051019|INSERT|0.050003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(14,17,28,6)|1|calls;
root[root]|[127.0.0.1],|1331051019|INSERT|0.049003|0.0|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(13,13,13,2)|0|calls;
root[root]|[127.0.0.1],|1331051020|INSERT|0.024001|0.015|0|0|INSERT INTO calls (customer_id, hour, minute, duration) VALUES(2,7,7,16)|1|calls;
